month,make,importer_type,fuel_type,vehicle_type,number
2023-05,OPEL,AMD,Electric,Sedan,
2023-05,PANTHER,PI,Petrol,Sedan,
2023-05,PEUGEOT,AMD,Petrol,Sedan,
2023-05,PEUGEOT,AMD,Electric,Sedan,
2023-05,POLESTAR,AMD,Electric,Sedan,21
2023-05,PORSCHE,AMD,Petrol,Sedan,
2023-05,PORSCHE,AMD,Petrol-Electric (Plug-In),Sedan,
2023-05,PORSCHE,AMD,Electric,Sedan,7
2023-05,PORSCHE,PI,Petrol,Sedan,
2023-05,PORSCHE,PI,Petrol-Electric (Plug-In),Sedan,
2023-05,PORSCHE,PI,Electric,Sedan,5
2023-05,RENAULT,AMD,Diesel,Sedan,
2023-05,ROLLS ROYCE,AMD,Petrol,Sedan,5
2023-05,ROLLS ROYCE,PI,Petrol,Sedan,8
2023-05,SEAT,AMD,Petrol,Sedan,
2023-05,SEAT,AMD,Petrol-Electric,Sedan,
2023-05,SKODA,AMD,Petrol,Sedan,2
2023-05,SKODA,AMD,Petrol-Electric,Sedan,5
2023-05,SKODA,PI,Electric,Sedan,
2023-05,SMART,PI,Electric,Sedan,
2023-05,SSANGYONG,AMD,Diesel,Sedan,
2023-05,STANDARD,PI,Petrol,Sedan,
2023-05,SUBARU,AMD,Petrol,Sedan,
2023-05,SUBARU,AMD,Petrol-Electric,Sedan,
2023-05,SUBARU,PI,Petrol,Sedan,
2023-05,SUZUKI,AMD,Petrol,Sedan,
2023-05,SUZUKI,AMD,Petrol-Electric,Sedan,
2023-05,SUZUKI,PI,Petrol,Sedan,
2023-05,SUZUKI,PI,Petrol-Electric,Sedan,
2023-05,TESLA,AMD,Electric,Sedan,29
2023-05,TESLA,PI,Electric,Sedan,
2023-05,TOYOTA,AMD,Petrol,Sedan,23
2023-05,TOYOTA,AMD,Petrol-Electric,Sedan,24
2023-05,TOYOTA,AMD,Petrol-Electric (Plug-In),Sedan,
2023-05,TOYOTA,AMD,Electric,Sedan,
2023-05,TOYOTA,PI,Petrol,Sedan,
2023-05,TOYOTA,PI,Diesel,Sedan,
2023-05,TOYOTA,PI,Petrol-Electric,Sedan,6
2023-05,VOLKSWAGEN,AMD,Petrol,Sedan,4
2023-05,VOLKSWAGEN,AMD,Petrol-Electric,Sedan,
2023-05,VOLKSWAGEN,PI,Petrol,Sedan,
2023-05,VOLKSWAGEN,PI,Electric,Sedan,
2023-05,VOLVO,AMD,Petrol-Electric,Sedan,2
2023-05,VOLVO,AMD,Petrol-Electric (Plug-In),Sedan,
2023-05,VOLVO,AMD,Electric,Sedan,
2023-05,ALFA ROMEO,AMD,Petrol,Multi-purpose Vehicle,
2023-05,ALFA ROMEO,PI,Petrol,Multi-purpose Vehicle,
2023-05,ALPINE,AMD,Petrol,Multi-purpose Vehicle,
2023-05,ASTON MARTIN,AMD,Petrol,Multi-purpose Vehicle,
2023-05,AUDI,AMD,Petrol,Multi-purpose Vehicle,
2023-05,AUDI,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,AUDI,AMD,Electric,Multi-purpose Vehicle,
2023-05,AUDI,PI,Petrol,Multi-purpose Vehicle,
2023-05,AUDI,PI,Petrol-Electric,Multi-purpose Vehicle,
2023-05,AUDI,PI,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,AUDI,PI,Electric,Multi-purpose Vehicle,
2023-05,AUSTIN,PI,Petrol,Multi-purpose Vehicle,
2023-05,B.M.W.,AMD,Petrol,Multi-purpose Vehicle,
2023-05,B.M.W.,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,B.M.W.,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,B.M.W.,AMD,Electric,Multi-purpose Vehicle,
2023-05,B.M.W.,PI,Petrol,Multi-purpose Vehicle,
2023-05,B.M.W.,PI,Petrol-Electric,Multi-purpose Vehicle,
2023-05,B.M.W.,PI,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,B.M.W.,PI,Electric,Multi-purpose Vehicle,
2023-05,BENTLEY,AMD,Petrol,Multi-purpose Vehicle,
2023-05,BENTLEY,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,BENTLEY,PI,Petrol,Multi-purpose Vehicle,
2023-05,BENTLEY,PI,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,BYD,AMD,Electric,Multi-purpose Vehicle,5
2023-05,CHEVROLET,PI,Petrol,Multi-purpose Vehicle,
2023-05,CITROEN,AMD,Petrol,Multi-purpose Vehicle,
2023-05,CITROEN,AMD,Electric,Multi-purpose Vehicle,
2023-05,DATSUN,PI,Petrol,Multi-purpose Vehicle,
2023-05,FERRARI,AMD,Petrol,Multi-purpose Vehicle,
2023-05,FERRARI,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,FERRARI,PI,Petrol,Multi-purpose Vehicle,
2023-05,FERRARI,PI,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,FIAT,PI,Petrol,Multi-purpose Vehicle,
2023-05,FIAT,PI,Electric,Multi-purpose Vehicle,
2023-05,HONDA,AMD,Petrol,Multi-purpose Vehicle,11
2023-05,HONDA,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,HONDA,PI,Petrol,Multi-purpose Vehicle,2
2023-05,HONDA,PI,Petrol-Electric,Multi-purpose Vehicle,21
2023-05,HONDA,PI,Electric,Multi-purpose Vehicle,
2023-05,HYUNDAI,AMD,Petrol,Multi-purpose Vehicle,3
2023-05,HYUNDAI,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,HYUNDAI,AMD,Electric,Multi-purpose Vehicle,
2023-05,ITALDESIGN-GIUGIARO SPA,PI,Petrol,Multi-purpose Vehicle,
2023-05,JAGUAR,AMD,Petrol,Multi-purpose Vehicle,
2023-05,JAGUAR,AMD,Electric,Multi-purpose Vehicle,
2023-05,JAGUAR,PI,Petrol,Multi-purpose Vehicle,
2023-05,JEEP,AMD,Petrol,Multi-purpose Vehicle,
2023-05,KIA,AMD,Petrol,Multi-purpose Vehicle,
2023-05,KIA,AMD,Diesel,Multi-purpose Vehicle,
2023-05,KIA,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,KIA,AMD,Electric,Multi-purpose Vehicle,
2023-05,LAMBORGHINI,AMD,Petrol,Multi-purpose Vehicle,
2023-05,LAMBORGHINI,PI,Petrol,Multi-purpose Vehicle,
2023-05,LAND ROVER,AMD,Petrol,Multi-purpose Vehicle,
2023-05,LAND ROVER,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,LAND ROVER,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,LAND ROVER,PI,Petrol,Multi-purpose Vehicle,
2023-05,LAND ROVER,PI,Diesel,Multi-purpose Vehicle,
2023-05,LAND ROVER,PI,Petrol-Electric,Multi-purpose Vehicle,
2023-05,LAND ROVER,PI,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,LOTUS,AMD,Petrol,Multi-purpose Vehicle,
2023-05,M.G.,AMD,Petrol,Multi-purpose Vehicle,
2023-05,M.G.,AMD,Electric,Multi-purpose Vehicle,
2023-05,M.G.,PI,Petrol,Multi-purpose Vehicle,
2023-05,MASERATI,AMD,Petrol,Multi-purpose Vehicle,
2023-05,MASERATI,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,MASERATI,PI,Petrol,Multi-purpose Vehicle,
2023-05,MAXUS,AMD,Electric,Multi-purpose Vehicle,
2023-05,MAZDA,AMD,Petrol,Multi-purpose Vehicle,
2023-05,MAZDA,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,MAZDA,AMD,Electric,Multi-purpose Vehicle,
2023-05,MAZDA,PI,Petrol,Multi-purpose Vehicle,
2023-05,MCLAREN,AMD,Petrol,Multi-purpose Vehicle,
2023-05,MCLAREN,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,MCLAREN,PI,Petrol,Multi-purpose Vehicle,
2023-05,MERCEDES BENZ,AMD,Petrol,Multi-purpose Vehicle,
2023-05,MERCEDES BENZ,AMD,Diesel,Multi-purpose Vehicle,
2023-05,MERCEDES BENZ,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,MERCEDES BENZ,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,MERCEDES BENZ,AMD,Electric,Multi-purpose Vehicle,
2023-05,MERCEDES BENZ,PI,Petrol,Multi-purpose Vehicle,
2023-05,MERCEDES BENZ,PI,Diesel,Multi-purpose Vehicle,1
2023-05,MERCEDES BENZ,PI,Petrol-Electric,Multi-purpose Vehicle,
2023-05,MERCEDES BENZ,PI,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,MERCEDES BENZ,PI,Electric,Multi-purpose Vehicle,
2023-05,MINI,AMD,Petrol,Multi-purpose Vehicle,
2023-05,MINI,AMD,Electric,Multi-purpose Vehicle,
2023-05,MITSUBISHI,AMD,Petrol,Multi-purpose Vehicle,
2023-05,MORGAN,AMD,Petrol,Multi-purpose Vehicle,
2023-05,MORRIS,PI,Petrol,Multi-purpose Vehicle,
2023-05,NISSAN,AMD,Petrol,Multi-purpose Vehicle,
2023-05,NISSAN,AMD,Petrol-Electric,Multi-purpose Vehicle,40
2023-05,NISSAN,AMD,Electric,Multi-purpose Vehicle,
2023-05,OPEL,AMD,Petrol,Multi-purpose Vehicle,2
2023-05,OPEL,AMD,Diesel,Multi-purpose Vehicle,
2023-05,OPEL,AMD,Electric,Multi-purpose Vehicle,
2023-05,PANTHER,PI,Petrol,Multi-purpose Vehicle,
2023-05,PEUGEOT,AMD,Petrol,Multi-purpose Vehicle,
2023-05,PEUGEOT,AMD,Electric,Multi-purpose Vehicle,
2023-05,POLESTAR,AMD,Electric,Multi-purpose Vehicle,
2023-05,PORSCHE,AMD,Petrol,Multi-purpose Vehicle,
2023-05,PORSCHE,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,PORSCHE,AMD,Electric,Multi-purpose Vehicle,
2023-05,PORSCHE,PI,Petrol,Multi-purpose Vehicle,
2023-05,PORSCHE,PI,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,PORSCHE,PI,Electric,Multi-purpose Vehicle,
2023-05,RENAULT,AMD,Diesel,Multi-purpose Vehicle,
2023-05,ROLLS ROYCE,AMD,Petrol,Multi-purpose Vehicle,
2023-05,ROLLS ROYCE,PI,Petrol,Multi-purpose Vehicle,
2023-05,SEAT,AMD,Petrol,Multi-purpose Vehicle,
2023-05,SEAT,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,SKODA,AMD,Petrol,Multi-purpose Vehicle,
2023-05,SKODA,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,SKODA,PI,Electric,Multi-purpose Vehicle,
2023-05,SMART,PI,Electric,Multi-purpose Vehicle,
2023-05,SSANGYONG,AMD,Diesel,Multi-purpose Vehicle,
2023-05,STANDARD,PI,Petrol,Multi-purpose Vehicle,
2023-05,SUBARU,AMD,Petrol,Multi-purpose Vehicle,
2023-05,SUBARU,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,SUBARU,PI,Petrol,Multi-purpose Vehicle,
2023-05,SUZUKI,AMD,Petrol,Multi-purpose Vehicle,
2023-05,SUZUKI,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,SUZUKI,PI,Petrol,Multi-purpose Vehicle,
2023-05,SUZUKI,PI,Petrol-Electric,Multi-purpose Vehicle,21
2023-05,TESLA,AMD,Electric,Multi-purpose Vehicle,
2023-05,TESLA,PI,Electric,Multi-purpose Vehicle,
2023-05,TOYOTA,AMD,Petrol,Multi-purpose Vehicle,
2023-05,TOYOTA,AMD,Petrol-Electric,Multi-purpose Vehicle,180
2023-05,TOYOTA,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,TOYOTA,AMD,Electric,Multi-purpose Vehicle,
2023-05,TOYOTA,PI,Petrol,Multi-purpose Vehicle,51
2023-05,TOYOTA,PI,Diesel,Multi-purpose Vehicle,
2023-05,TOYOTA,PI,Petrol-Electric,Multi-purpose Vehicle,98
2023-05,VOLKSWAGEN,AMD,Petrol,Multi-purpose Vehicle,
2023-05,VOLKSWAGEN,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,VOLKSWAGEN,PI,Petrol,Multi-purpose Vehicle,
2023-05,VOLKSWAGEN,PI,Electric,Multi-purpose Vehicle,
2023-05,VOLVO,AMD,Petrol-Electric,Multi-purpose Vehicle,
2023-05,VOLVO,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,
2023-05,VOLVO,AMD,Electric,Multi-purpose Vehicle,
2023-05,ALFA ROMEO,AMD,Petrol,Station-wagon,
2023-05,ALFA ROMEO,PI,Petrol,Station-wagon,
2023-05,ALPINE,AMD,Petrol,Station-wagon,
2023-05,ASTON MARTIN,AMD,Petrol,Station-wagon,
2023-05,AUDI,AMD,Petrol,Station-wagon,
2023-05,AUDI,AMD,Petrol-Electric,Station-wagon,
2023-05,AUDI,AMD,Electric,Station-wagon,
2023-05,AUDI,PI,Petrol,Station-wagon,
2023-05,AUDI,PI,Petrol-Electric,Station-wagon,
2023-05,AUDI,PI,Petrol-Electric (Plug-In),Station-wagon,
2023-05,AUDI,PI,Electric,Station-wagon,
2023-05,AUSTIN,PI,Petrol,Station-wagon,
2023-05,B.M.W.,AMD,Petrol,Station-wagon,2
2023-05,B.M.W.,AMD,Petrol-Electric,Station-wagon,
2023-05,B.M.W.,AMD,Petrol-Electric (Plug-In),Station-wagon,
2023-05,B.M.W.,AMD,Electric,Station-wagon,
2023-05,B.M.W.,PI,Petrol,Station-wagon,
2023-05,B.M.W.,PI,Petrol-Electric,Station-wagon,
2023-05,B.M.W.,PI,Petrol-Electric (Plug-In),Station-wagon,
2023-05,B.M.W.,PI,Electric,Station-wagon,
2023-05,BENTLEY,AMD,Petrol,Station-wagon,
2023-05,BENTLEY,AMD,Petrol-Electric (Plug-In),Station-wagon,
2023-05,BENTLEY,PI,Petrol,Station-wagon,
2023-05,BENTLEY,PI,Petrol-Electric (Plug-In),Station-wagon,
2023-05,BYD,AMD,Electric,Station-wagon,
2023-05,CHEVROLET,PI,Petrol,Station-wagon,
2023-05,CITROEN,AMD,Petrol,Station-wagon,
2023-05,CITROEN,AMD,Electric,Station-wagon,
2023-05,DATSUN,PI,Petrol,Station-wagon,
2023-05,FERRARI,AMD,Petrol,Station-wagon,
2023-05,FERRARI,AMD,Petrol-Electric (Plug-In),Station-wagon,
2023-05,FERRARI,PI,Petrol,Station-wagon,
2023-05,FERRARI,PI,Petrol-Electric (Plug-In),Station-wagon,
2023-05,FIAT,PI,Petrol,Station-wagon,
2023-05,FIAT,PI,Electric,Station-wagon,
2023-05,HONDA,AMD,Petrol,Station-wagon,
2023-05,HONDA,AMD,Petrol-Electric,Station-wagon,
2023-05,HONDA,PI,Petrol,Station-wagon,18
2023-05,HONDA,PI,Petrol-Electric,Station-wagon,8
2023-05,HONDA,PI,Electric,Station-wagon,
2023-05,HYUNDAI,AMD,Petrol,Station-wagon,
2023-05,HYUNDAI,AMD,Petrol-Electric,Station-wagon,
2023-05,HYUNDAI,AMD,Electric,Station-wagon,
2023-05,ITALDESIGN-GIUGIARO SPA,PI,Petrol,Station-wagon,
2023-05,JAGUAR,AMD,Petrol,Station-wagon,
2023-05,JAGUAR,AMD,Electric,Station-wagon,
2023-05,JAGUAR,PI,Petrol,Station-wagon,
2023-05,JEEP,AMD,Petrol,Station-wagon,
2023-05,KIA,AMD,Petrol,Station-wagon,
2023-05,KIA,AMD,Diesel,Station-wagon,
2023-05,KIA,AMD,Petrol-Electric,Station-wagon,
2023-05,KIA,AMD,Electric,Station-wagon,
2023-05,LAMBORGHINI,AMD,Petrol,Station-wagon,
2023-05,LAMBORGHINI,PI,Petrol,Station-wagon,
2023-05,LAND ROVER,AMD,Petrol,Station-wagon,
2023-05,LAND ROVER,AMD,Petrol-Electric,Station-wagon,
2023-05,LAND ROVER,AMD,Petrol-Electric (Plug-In),Station-wagon,
2023-05,LAND ROVER,PI,Petrol,Station-wagon,
2023-05,LAND ROVER,PI,Diesel,Station-wagon,
2023-05,LAND ROVER,PI,Petrol-Electric,Station-wagon,
2023-05,LAND ROVER,PI,Petrol-Electric (Plug-In),Station-wagon,
2023-05,LOTUS,AMD,Petrol,Station-wagon,
2023-05,M.G.,AMD,Petrol,Station-wagon,
2023-05,M.G.,AMD,Electric,Station-wagon,
2023-05,M.G.,PI,Petrol,Station-wagon,
2023-05,MASERATI,AMD,Petrol,Station-wagon,
2023-05,MASERATI,AMD,Petrol-Electric,Station-wagon,
2023-05,MASERATI,PI,Petrol,Station-wagon,
2023-05,MAXUS,AMD,Electric,Station-wagon,
2023-05,MAZDA,AMD,Petrol,Station-wagon,
2023-05,MAZDA,AMD,Petrol-Electric,Station-wagon,
2023-05,MAZDA,AMD,Electric,Station-wagon,
2023-05,MAZDA,PI,Petrol,Station-wagon,
2023-05,MCLAREN,AMD,Petrol,Station-wagon,
2023-05,MCLAREN,AMD,Petrol-Electric (Plug-In),Station-wagon,
2023-05,MCLAREN,PI,Petrol,Station-wagon,
2023-05,MERCEDES BENZ,AMD,Petrol,Station-wagon,
2023-05,MERCEDES BENZ,AMD,Diesel,Station-wagon,
2023-05,MERCEDES BENZ,AMD,Petrol-Electric,Station-wagon,
2023-05,MERCEDES BENZ,AMD,Petrol-Electric (Plug-In),Station-wagon,
2023-05,MERCEDES BENZ,AMD,Electric,Station-wagon,
2023-05,MERCEDES BENZ,PI,Petrol,Station-wagon,
2023-05,MERCEDES BENZ,PI,Diesel,Station-wagon,
2023-05,MERCEDES BENZ,PI,Petrol-Electric,Station-wagon,
2023-05,MERCEDES BENZ,PI,Petrol-Electric (Plug-In),Station-wagon,
2023-05,MERCEDES BENZ,PI,Electric,Station-wagon,
2023-05,MINI,AMD,Petrol,Station-wagon,1
2023-05,MINI,AMD,Electric,Station-wagon,
2023-05,MITSUBISHI,AMD,Petrol,Station-wagon,
2023-05,MORGAN,AMD,Petrol,Station-wagon,
2023-05,MORRIS,PI,Petrol,Station-wagon,
2023-05,NISSAN,AMD,Petrol,Station-wagon,
2023-05,NISSAN,AMD,Petrol-Electric,Station-wagon,
2023-05,NISSAN,AMD,Electric,Station-wagon,
2023-05,OPEL,AMD,Petrol,Station-wagon,
2023-05,OPEL,AMD,Diesel,Station-wagon,
2023-05,OPEL,AMD,Electric,Station-wagon,
2023-05,PANTHER,PI,Petrol,Station-wagon,
2023-05,PEUGEOT,AMD,Petrol,Station-wagon,
2023-05,PEUGEOT,AMD,Electric,Station-wagon,
2023-05,POLESTAR,AMD,Electric,Station-wagon,
2023-05,PORSCHE,AMD,Petrol,Station-wagon,
2023-05,PORSCHE,AMD,Petrol-Electric (Plug-In),Station-wagon,
2023-05,PORSCHE,AMD,Electric,Station-wagon,1
2023-05,PORSCHE,PI,Petrol,Station-wagon,
2023-05,PORSCHE,PI,Petrol-Electric (Plug-In),Station-wagon,
2023-05,PORSCHE,PI,Electric,Station-wagon,
2023-05,RENAULT,AMD,Diesel,Station-wagon,
2023-05,ROLLS ROYCE,AMD,Petrol,Station-wagon,
2023-05,ROLLS ROYCE,PI,Petrol,Station-wagon,
2023-05,SEAT,AMD,Petrol,Station-wagon,1
2023-05,SEAT,AMD,Petrol-Electric,Station-wagon,3
2023-05,SKODA,AMD,Petrol,Station-wagon,1
2023-05,SKODA,AMD,Petrol-Electric,Station-wagon,
2023-05,SKODA,PI,Electric,Station-wagon,
2023-05,SMART,PI,Electric,Station-wagon,
2023-05,SSANGYONG,AMD,Diesel,Station-wagon,
2023-05,STANDARD,PI,Petrol,Station-wagon,
2023-05,SUBARU,AMD,Petrol,Station-wagon,
2023-05,SUBARU,AMD,Petrol-Electric,Station-wagon,
2023-05,SUBARU,PI,Petrol,Station-wagon,
2023-05,SUZUKI,AMD,Petrol,Station-wagon,
2023-05,SUZUKI,AMD,Petrol-Electric,Station-wagon,
2023-05,SUZUKI,PI,Petrol,Station-wagon,
2023-05,SUZUKI,PI,Petrol-Electric,Station-wagon,
2023-05,TESLA,AMD,Electric,Station-wagon,
2023-05,TESLA,PI,Electric,Station-wagon,
2023-05,TOYOTA,AMD,Petrol,Station-wagon,
2023-05,TOYOTA,AMD,Petrol-Electric,Station-wagon,
2023-05,TOYOTA,AMD,Petrol-Electric (Plug-In),Station-wagon,
2023-05,TOYOTA,AMD,Electric,Station-wagon,
2023-05,TOYOTA,PI,Petrol,Station-wagon,
2023-05,TOYOTA,PI,Diesel,Station-wagon,
2023-05,TOYOTA,PI,Petrol-Electric,Station-wagon,
2023-05,VOLKSWAGEN,AMD,Petrol,Station-wagon,
2023-05,VOLKSWAGEN,AMD,Petrol-Electric,Station-wagon,
2023-05,VOLKSWAGEN,PI,Petrol,Station-wagon,1
2023-05,VOLKSWAGEN,PI,Electric,Station-wagon,
2023-05,VOLVO,AMD,Petrol-Electric,Station-wagon,1
2023-05,VOLVO,AMD,Petrol-Electric (Plug-In),Station-wagon,
2023-05,VOLVO,AMD,Electric,Station-wagon,
2023-05,ALFA ROMEO,AMD,Petrol,Sports Utility Vehicle,
2023-05,ALFA ROMEO,PI,Petrol,Sports Utility Vehicle,
2023-05,ALPINE,AMD,Petrol,Sports Utility Vehicle,
2023-05,ASTON MARTIN,AMD,Petrol,Sports Utility Vehicle,1
2023-05,AUDI,AMD,Petrol,Sports Utility Vehicle,4
2023-05,AUDI,AMD,Petrol-Electric,Sports Utility Vehicle,11
2023-05,AUDI,AMD,Electric,Sports Utility Vehicle,5
2023-05,AUDI,PI,Petrol,Sports Utility Vehicle,
2023-05,AUDI,PI,Petrol-Electric,Sports Utility Vehicle,
2023-05,AUDI,PI,Petrol-Electric (Plug-In),Sports Utility Vehicle,
2023-05,AUDI,PI,Electric,Sports Utility Vehicle,
2023-05,AUSTIN,PI,Petrol,Sports Utility Vehicle,
2023-05,B.M.W.,AMD,Petrol,Sports Utility Vehicle,61
2023-05,B.M.W.,AMD,Petrol-Electric,Sports Utility Vehicle,28
2023-05,B.M.W.,AMD,Petrol-Electric (Plug-In),Sports Utility Vehicle,
2023-05,B.M.W.,AMD,Electric,Sports Utility Vehicle,34
2023-05,B.M.W.,PI,Petrol,Sports Utility Vehicle,1
2023-05,B.M.W.,PI,Petrol-Electric,Sports Utility Vehicle,
2023-05,B.M.W.,PI,Petrol-Electric (Plug-In),Sports Utility Vehicle,
2023-05,B.M.W.,PI,Electric,Sports Utility Vehicle,
2023-05,BENTLEY,AMD,Petrol,Sports Utility Vehicle,1
2023-05,BENTLEY,AMD,Petrol-Electric (Plug-In),Sports Utility Vehicle,
2023-05,BENTLEY,PI,Petrol,Sports Utility Vehicle,
2023-05,BENTLEY,PI,Petrol-Electric (Plug-In),Sports Utility Vehicle,1
2023-05,BYD,AMD,Electric,Sports Utility Vehicle,50
2023-05,CHEVROLET,PI,Petrol,Sports Utility Vehicle,
2023-05,CITROEN,AMD,Petrol,Sports Utility Vehicle,30
2023-05,CITROEN,AMD,Electric,Sports Utility Vehicle,
2023-05,DATSUN,PI,Petrol,Sports Utility Vehicle,
2023-05,FERRARI,AMD,Petrol,Sports Utility Vehicle,
2023-05,FERRARI,AMD,Petrol-Electric (Plug-In),Sports Utility Vehicle,
2023-05,FERRARI,PI,Petrol,Sports Utility Vehicle,
2023-05,FERRARI,PI,Petrol-Electric (Plug-In),Sports Utility Vehicle,
2023-05,FIAT,PI,Petrol,Sports Utility Vehicle,
2023-05,FIAT,PI,Electric,Sports Utility Vehicle,
2023-05,HONDA,AMD,Petrol,Sports Utility Vehicle,23
2023-05,HONDA,AMD,Petrol-Electric,Sports Utility Vehicle,1
2023-05,HONDA,PI,Petrol,Sports Utility Vehicle,64
2023-05,HONDA,PI,Petrol-Electric,Sports Utility Vehicle,9
2023-05,HONDA,PI,Electric,Sports Utility Vehicle,
2023-05,HYUNDAI,AMD,Petrol,Sports Utility Vehicle,1
2023-05,HYUNDAI,AMD,Petrol-Electric,Sports Utility Vehicle,15
2023-05,HYUNDAI,AMD,Electric,Sports Utility Vehicle,44
2023-05,ITALDESIGN-GIUGIARO SPA,PI,Petrol,Sports Utility Vehicle,
2023-05,JAGUAR,AMD,Petrol,Sports Utility Vehicle,
2023-05,JAGUAR,AMD,Electric,Sports Utility Vehicle,
2023-05,JAGUAR,PI,Petrol,Sports Utility Vehicle,
2023-05,JEEP,AMD,Petrol,Sports Utility Vehicle,1
2023-05,KIA,AMD,Petrol,Sports Utility Vehicle,2
2023-05,KIA,AMD,Diesel,Sports Utility Vehicle,
2023-05,KIA,AMD,Petrol-Electric,Sports Utility Vehicle,43
2023-05,KIA,AMD,Electric,Sports Utility Vehicle,2
2023-05,LAMBORGHINI,AMD,Petrol,Sports Utility Vehicle,
2023-05,LAMBORGHINI,PI,Petrol,Sports Utility Vehicle,1
2023-05,LAND ROVER,AMD,Petrol,Sports Utility Vehicle,2
2023-05,LAND ROVER,AMD,Petrol-Electric,Sports Utility Vehicle,2
2023-05,LAND ROVER,AMD,Petrol-Electric (Plug-In),Sports Utility Vehicle,2
2023-05,LAND ROVER,PI,Petrol,Sports Utility Vehicle,1
2023-05,LAND ROVER,PI,Diesel,Sports Utility Vehicle,
2023-05,LAND ROVER,PI,Petrol-Electric,Sports Utility Vehicle,
2023-05,LAND ROVER,PI,Petrol-Electric (Plug-In),Sports Utility Vehicle,
2023-05,LOTUS,AMD,Petrol,Sports Utility Vehicle,
2023-05,M.G.,AMD,Petrol,Sports Utility Vehicle,20
2023-05,M.G.,AMD,Electric,Sports Utility Vehicle,
2023-05,M.G.,PI,Petrol,Sports Utility Vehicle,
2023-05,MASERATI,AMD,Petrol,Sports Utility Vehicle,
2023-05,MASERATI,AMD,Petrol-Electric,Sports Utility Vehicle,2
2023-05,MASERATI,PI,Petrol,Sports Utility Vehicle,
2023-05,MAXUS,AMD,Electric,Sports Utility Vehicle,
2023-05,MAZDA,AMD,Petrol,Sports Utility Vehicle,26
2023-05,MAZDA,AMD,Petrol-Electric,Sports Utility Vehicle,
2023-05,MAZDA,AMD,Electric,Sports Utility Vehicle,
2023-05,MAZDA,PI,Petrol,Sports Utility Vehicle,
2023-05,MCLAREN,AMD,Petrol,Sports Utility Vehicle,
2023-05,MCLAREN,AMD,Petrol-Electric (Plug-In),Sports Utility Vehicle,
2023-05,MCLAREN,PI,Petrol,Sports Utility Vehicle,
2023-05,MERCEDES BENZ,AMD,Petrol,Sports Utility Vehicle,120
2023-05,MERCEDES BENZ,AMD,Diesel,Sports Utility Vehicle,
2023-05,MERCEDES BENZ,AMD,Petrol-Electric,Sports Utility Vehicle,26
2023-05,MERCEDES BENZ,AMD,Petrol-Electric (Plug-In),Sports Utility Vehicle,8
2023-05,MERCEDES BENZ,AMD,Electric,Sports Utility Vehicle,20
2023-05,MERCEDES BENZ,PI,Petrol,Sports Utility Vehicle,17
2023-05,MERCEDES BENZ,PI,Diesel,Sports Utility Vehicle,
2023-05,MERCEDES BENZ,PI,Petrol-Electric,Sports Utility Vehicle,7
2023-05,MERCEDES BENZ,PI,Petrol-Electric (Plug-In),Sports Utility Vehicle,
2023-05,MERCEDES BENZ,PI,Electric,Sports Utility Vehicle,
2023-05,MINI,AMD,Petrol,Sports Utility Vehicle,
2023-05,MINI,AMD,Electric,Sports Utility Vehicle,
2023-05,MITSUBISHI,AMD,Petrol,Sports Utility Vehicle,11
2023-05,MORGAN,AMD,Petrol,Sports Utility Vehicle,
2023-05,MORRIS,PI,Petrol,Sports Utility Vehicle,
2023-05,NISSAN,AMD,Petrol,Sports Utility Vehicle,
